domain,url,title,byteLength,linkCount
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010/eligibility-and-requirements,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20010/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20014,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20014/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20014/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20014/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts30001/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts30001/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019/eligibility-and-requirements,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult30019/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/mult30021/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/mult30021/eligibility-and-requirements,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/mult30021/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/mult30021/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/mult30021/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult10020,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult10020/eligibility-and-requirements,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult10020/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult10020/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts20002/print,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts20002/eligibility-and-requirements,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts20002/assessment,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts20002/dates-times,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts20002/further-information,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw10009,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw10002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw10006,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20023,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20024,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20026,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20025,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20003,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw20019,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw30017,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw30011,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw30021,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw30023,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth10002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20017,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20013,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20011,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20016,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20012,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30025,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30019,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30009,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30005,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30003,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30027,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth30024,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc10006,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc10001,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc10005,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc20002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc20007,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc20006,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc30004,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc30001,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc30006,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis10003,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20016,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20020,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20022,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30024,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30025,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30026,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30020,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30003,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis30022,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia10002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20009,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20008,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20003,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20007,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20001,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia20004,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia30002,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia30004,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia30005,,889,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/span20001,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/educ10057,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/educ20074,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/components/btrack-22,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/geol30004,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/view/current/%21B-ENVS-SPC%2B1001,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/hort20027,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/evsc30006,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-55,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-94,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-49,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-133,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-16,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-23,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-31,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/components/btrack-139,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/arts10005/print,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/arts10005/assessment,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/engl10002/assessment,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/indg10001/assessment,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ling10002/assessment,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/hist10015/assessment,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20014/further-information,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arts30001/eligibility-and-requirements,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult10020/further-information,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/subjects/mult20013/eligibility-and-requirements,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw10007,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw10008,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ancw30025,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/anth20015,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc10002,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc20001,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/arbc20005,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20021,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/ahis20018,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia10001,,890,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/asia30003,,890,0
law.unimelb.edu.au,https://law.unimelb.edu.au/mls-staff-listing-records/institute-for-international-law-and-the-humanities/past-graduate-researchers/2007/juliet-rogers/juliet-rogers,,890,0
education.unimelb.edu.au,https://education.unimelb.edu.au/education-staff-listing-records/academic-groups/learning-intervention/sharon-klieve/sk-link,,892,0
education.unimelb.edu.au,https://education.unimelb.edu.au/education-staff-listing-records/academic-groups/learning-intervention/kate-leigh/kl-link,,892,0
education.unimelb.edu.au,https://education.unimelb.edu.au/education-staff-listing-records/academic-groups/learning-intervention/joanne-mosen/jm-link,,892,0
law.unimelb.edu.au,https://law.unimelb.edu.au/mls-staff-listing-records/institute-for-international-law-and-the-humanities/associate-members/judith-grbich/judith-grbich,404 - Page not found,893,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/view/current/FNCE30002,,923,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/courses/dh-lld/print,,925,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/educ80002/assessment,,925,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/subjects/econ90077/assessment,,927,0
mdhs.unimelb.edu.au,https://mdhs.unimelb.edu.au/research/research-training/current-students/international-students/request-a-confirmation-of-marking-of-thesis-cmt,Intellistack,992,0
mdhs.unimelb.edu.au,https://mdhs.unimelb.edu.au/research/research-training/current-students/international-students/request-a-confirmation-of-enrolment-coe,Intellistack,992,0
handbook.unimelb.edu.au,https://handbook.unimelb.edu.au/2026/courses/mc-engysys,,994,0
arts.unimelb.edu.au,https://arts.unimelb.edu.au/assets/arts-staff-records/arts-shaps-staff-records/history-academic/dr-angel-alcalde/a-alcalde-find-an-expert-profile,,998,0
education.unimelb.edu.au,https://education.unimelb.edu.au/education-staff-listing-records/academic-groups/learning-intervention/man-ching-esther-chan/mc-ec-link,,1003,0
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/medal-lab/meiling-li/meiling-li,Meiling Li - Home,1785,4
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/gender-lab/affiliates/cristiano-mantovani/cristiano-mantovani,Home,2164,3
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/medal-lab/leslie-martin/leslie-martin,Leslie A. Martin,2369,9
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/gender-lab/executive-committee/nisvan-erkal/nisvan-erkal,Dr Nisvan Erkal,2610,6
finearts-music.unimelb.edu.au,https://finearts-music.unimelb.edu.au/study-with-us/discipline-areas/music-performance/percussion/day-of-percussion/pas-australia-chapter-day-of-percussion-2025/_admin/%25globals_asset_attribute_link_url:467867%25,Attention Required! | Cloudflare,4253,1
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/medal-lab/ricardo-dahis/ricardo-dahis,Ricardo Dahis | Homepage,5127,23
mdhs.unimelb.edu.au,https://mdhs.unimelb.edu.au/diversity-and-inclusion/engage/resources/health-and-wellbeing-directory,| 502: Bad gateway,6150,1
research.unimelb.edu.au,https://research.unimelb.edu.au/commercialisation/researchers/our-entrepreneurial-ecosystem,| 502: Bad gateway,6170,1
scholarships.unimelb.edu.au,https://scholarships.unimelb.edu.au/search?collection=uom%7Esp-api-m1-scholarships&profile=_default&query=Indigenous&num_ranks=12&start_rank=757,| 502: Bad gateway,6188,1
fbe.unimelb.edu.au,https://fbe.unimelb.edu.au/fbe-main-site/medal-lab/shuyu-li/shuyu-li,Home | Shuyu Li,6840,2
