type,domain,stage,url,title
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-food-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-food-and-packaging-innovation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/human-nutrition/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-veterinary-professional-leadership-and-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/production-animal-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-philosophy-veterinary-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/honours/bachelor-of-agriculture-degree-with-honours/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-construction-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/interior-design/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/landscape-architecture/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/urban-planning/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-property/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-property-master-of-urban-planning/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-urban-cultural-heritage/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-landscape-architecture-master-of-urban-design/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-planning-master-of-urban-design/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture-master-of-urban-planning/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-landscape-architecture-master-of-urban-planning/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/minor/chinese-societies-minor/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/chinese-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/indonesian-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-journalism-advanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-publishing-and-communications-advanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/english-and-theatre-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/classics-ancient-greek-and-latin/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/gender-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/hebrew-and-jewish-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/history/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/minor/english-language-studies-minor/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/french-studies/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-treaty/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-tax/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-accounting-and-finance/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-actuarial-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-actuarial-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-actuarial-science-enhanced/career-outcomes/,Master of Actuarial Science (Enhanced) : Career outcomes - The Univers
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-actuarial-science-extended/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-commerce-actuarial-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-human-resource-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration-part-time/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-human-resource-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-economics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-applied-econometrics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-applied-econometrics-enhanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-business-analytics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-economics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-finance/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-finance-enhanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-finance/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-global-competition-and-consumer-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-international-economic-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-international-tax/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-international-business/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-global-competition-and-consumer-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-indigenous-business-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-marketing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/marketing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-government-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-evaluation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-modern-languages-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-tesol/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-modern-languages-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-education-clil/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-international-education-ib/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-university-teaching/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-instructional-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-instructional-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-learning-intervention/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-inclusive-music-teaching/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-education-learning-difficulties/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-managing-youth-self-harm-and-suicide/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-youth-mental-health-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-youth-mental-health-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-psychology-educational-and-developmental/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-education-in-evidence-based-teaching/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-clinical-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-medical-technology-innovation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-structures/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-artificial-intelligence-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/electrical-engineering-systems/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/geoscience/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-systems-engineering/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/environmental-engineering-systems/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/mechanical-engineering-systems/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/mechatronics-engineering-systems/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-cyber-security-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-geography/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/environmental-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/geography/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/plant-and-soil-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/plant-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-hearing-health-care/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-cancer-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-clinical-rehabilitation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-clinical-research/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/biochemistry-and-molecular-biology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/cell-and-developmental-biology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/genetics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-clinical-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-clinical-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-dental-public-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-dental-therapy-advanced-clinical-practice/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-cancer-nursing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/human-structure-and-function/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/infection-and-immunity/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/microbiology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/neuroscience/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-clinical-ultrasound/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-critical-care-nursing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-critical-care-nursing-emergency/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-disaster-and-terror-medicine/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-physiotherapy-exercise-and-women-s-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-physiotherapy-pelvic-floor-physiotherapy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-mental-health-nursing-practice/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-psychology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-psychology-advanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-public-health-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-applied-psychology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-foundational-data-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-science-advanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/doctor-of-philosophy-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-human-rights-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-banking-and-finance-law/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-creative-arts-therapy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-music-therapy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-biotechnology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-science-chemistry/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/mathematical-physics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/undergraduate/diploma-in-mathematical-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-energy-systems/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/physics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-adolescent-health-and-wellbeing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-adolescent-health-and-wellbeing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/major/business-analytics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-entrepreneurship-and-innovation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-supply-chain-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-management-human-resources/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-supply-chain-and-operations-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-sustainable-business/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-business/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-entrepreneurship/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-indigenous-business-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-business-administration/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-business-administration/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-business-administration/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-applied-business-analytics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-applied-business-analytics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-evidence-based-teaching/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-indigenous-research/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-indigenous-research-and-leadership/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-tesol/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-educational-neuroscience/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-psychology-educational-and-developmental-doctor-of-philosophy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-positive-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/professional-certificate-in-wellbeing-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-management/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-public-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-population-and-global-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-biostatistics-enhanced/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-biostatistics/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-health-economics-and-economic-evaluation/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-infectious-disease-epidemiology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-sexual-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-empowering-health-in-aboriginal-communities/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-certificate-in-aboriginal-health-in-rural-communities/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-clinical-psychology/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-psychiatry-online/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-narrative-therapy-and-community-work/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-cancer-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-cancer-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-cancer-nursing/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-disaster-and-terror-medicine/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/specialist-certificate-in-disaster-and-terror-medicine/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-clinical-research/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-clinical-research/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-genomics-and-health/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-genetic-counselling/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-medicine/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-health-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-dental-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-biomedical-science/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-philosophy-mdhs-psychological-sciences/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-surgery/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-clinical-education/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-surgical-anatomy/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-clinical-ultrasound/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-clinical-ultrasound/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/graduate-diploma-in-perioperative-medicine/career-outcomes/,
careers,study.unimelb.edu.au,prospective (study),https://study.unimelb.edu.au/find/courses/graduate/master-of-physiotherapy-paediatrics/career-outcomes/,
careers,handbook.unimelb.edu.au,current — faculty,https://handbook.unimelb.edu.au/2026/subjects/laws50059,Legal Internship (LAWS50059) — The University of Melbourne Handbook
careers,handbook.unimelb.edu.au,current — faculty,https://handbook.unimelb.edu.au/2026/subjects/mult20010,Internship: Personal and Career Growth (MULT20010) — The University of
careers,handbook.unimelb.edu.au,current — faculty,https://handbook.unimelb.edu.au/2026/subjects/mult30019,Internship: Personal and Career Growth (MULT30019) — The University of
careers,dental.unimelb.edu.au,current — faculty,https://dental.unimelb.edu.au/news-and-events/archive-news/mdhs-ecan-symposium-2023-celebrating-early-career-academic-achievements,MDHS ECAN Symposium 2023: Celebrating Early Career Academic Achievemen
careers,dental.unimelb.edu.au,current — faculty,https://dental.unimelb.edu.au/engage/alumni/dent-al/dent-al-2024/mentoring-the-next-generation,Mentoring the next generation
careers,dental.unimelb.edu.au,current — faculty,https://dental.unimelb.edu.au/engage/alumni/dent-al/dent-al-2021/mdhs-mentoring-program,MDHS Mentoring Program
careers,dental.unimelb.edu.au,current — faculty,https://dental.unimelb.edu.au/engage/alumni/dent-al/dent-al-2021/clinical-mentoring-program-facilitated-by-the-melbourne-dental-school,Clinical mentoring program facilitated by the Melbourne Dental School
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science,Careers in science
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/students/employability,Employability in Science
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/agricultural-and-food-sciences,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/biological-and-health-sciences,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/chemistry,
careers,science.unimelb.edu.au,current — faculty,https://science.unimelb.edu.au/study/careers-in-science/engineering,
